tweet-sno-5	Q0	vclaim-sno-ilhan-omar-treason-advice-iran	0
tweet-sno-6	Q0	vclaim-sno-was-obama-worst-president-new-poll	0
tweet-sno-7	Q0	vclaim-sno-bernie-sanders-iran-hostage-crisis	0
tweet-sno-11	Q0	vclaim-sno-white-house-trump_photo-delete	0
tweet-sno-17	Q0	vclaim-sno-make-whites-great-again-hat	0
tweet-sno-21	Q0	vclaim-sno-was-parler-hacked	0
tweet-sno-23	Q0	vclaim-sno-biden-keystone-pipeline-find-a-job	0
tweet-sno-25	Q0	vclaim-sno-thunberg-actress-estella-renee	0
tweet-sno-34	Q0	vclaim-sno-29-august-hurricanes	0
tweet-sno-37	Q0	vclaim-sno-democrats-socialist-party-poster	0
tweet-sno-38	Q0	vclaim-sno-north-carolina-sharia	0
tweet-sno-39	Q0	vclaim-sno-social-volunteers-hurricane-dorian	0
tweet-sno-40	Q0	vclaim-sno-social-volunteers-hurricane-dorian	0
tweet-sno-42	Q0	vclaim-sno-cocaine-bricks-wash-up-dorian	0
tweet-sno-43	Q0	vclaim-sno-chelsea-clinton-marijuana	0
tweet-sno-46	Q0	vclaim-sno-schiff-epstein-photo	0
tweet-sno-47	Q0	vclaim-sno-rnc-chairwoman-deleted-tweet	0
tweet-sno-51	Q0	vclaim-sno-walmart-attic-homeless-people	0
tweet-sno-52	Q0	vclaim-sno-kiss	0
tweet-sno-53	Q0	vclaim-sno-trump-supporters-leave-trash	0
tweet-sno-54	Q0	vclaim-sno-tomi-lahren-little-mermaid	0
tweet-sno-60	Q0	vclaim-sno-trump-to-strike-down-obamas-regulation-expanding-overtime	0
tweet-sno-61	Q0	vclaim-sno-michelle-obama-white-folks-quote	0
tweet-sno-62	Q0	vclaim-sno-world-series	0
tweet-sno-63	Q0	vclaim-sno-jet-flyover-selfie	0
tweet-sno-64	Q0	vclaim-sno-biden-houston-and-michigan	0
tweet-sno-66	Q0	vclaim-sno-gillibrand-social-security	0
tweet-sno-72	Q0	vclaim-sno-bernie-supporters-map	0
tweet-sno-73	Q0	vclaim-sno-obama-we-deserved-911	0
tweet-sno-74	Q0	vclaim-sno-trump-military-parade	0
tweet-sno-75	Q0	vclaim-sno-team-project	0
tweet-sno-76	Q0	vclaim-sno-donald-trump-wealthy-great-quote	0
tweet-sno-78	Q0	vclaim-sno-giuliani-wuhan-lab-tweet	0
tweet-sno-84	Q0	vclaim-sno-bury-go-round	0
tweet-sno-85	Q0	vclaim-sno-donald-trumps-golden-toilet	0
tweet-sno-87	Q0	vclaim-sno-frederica-wilson-veterans	0
tweet-sno-96	Q0	vclaim-sno-donald-trump-plans-to-declare-war-on-americans	0
tweet-sno-97	Q0	vclaim-sno-obama-officials-iran-policy	0
tweet-sno-98	Q0	vclaim-sno-watching-apollo-8-rocket-launch	0
tweet-sno-99	Q0	vclaim-sno-trump-osama-attack	0
tweet-sno-100	Q0	vclaim-sno-trump-lose-followers-first-time	0
tweet-sno-104	Q0	vclaim-sno-hurricane-katrina-looters	0
tweet-sno-105	Q0	vclaim-sno-ai-robots-kill-scientists	0
tweet-sno-106	Q0	vclaim-sno-giant-fossil-seahorse	0
tweet-sno-109	Q0	vclaim-sno-biden-indian-americans	0
tweet-sno-112	Q0	vclaim-sno-escape-from-buckingham-palace	0
tweet-sno-113	Q0	vclaim-sno-bono-trump-destroy-america	0
tweet-sno-116	Q0	vclaim-sno-childrens-concentration-camp	0
tweet-sno-117	Q0	vclaim-sno-trump-stock-market-prediction	0
tweet-sno-118	Q0	vclaim-sno-kim-jong-shot-coronavirus-patient	0
tweet-sno-119	Q0	vclaim-sno-did-germanys-black-forest-cause-15000-missing-person-cases-last-year	0
tweet-sno-120	Q0	vclaim-sno-nancy-pelosi-voting-age	0
tweet-sno-122	Q0	vclaim-sno-john-kasich-said-we-cant-entrust-abortion-decision-to-women	0
tweet-sno-123	Q0	vclaim-sno-one-in-four-women-abortion	0
tweet-sno-124	Q0	vclaim-sno-surprise-party	0
tweet-sno-125	Q0	vclaim-sno-boebert-taliban-building-back-better	0
tweet-sno-127	Q0	vclaim-sno-ilhan-omar-sworn-quran	0
tweet-sno-128	Q0	vclaim-sno-omar-nationwide-ban-bacon	0
tweet-sno-129	Q0	vclaim-sno-did-ilhan-omar-spit-on-the-tomb-of-the-unknown-soldier	0
tweet-sno-133	Q0	vclaim-sno-john-mccain-retires	0
tweet-sno-134	Q0	vclaim-sno-david-muir-married	0
tweet-sno-135	Q0	vclaim-sno-congress-use-slush-fund-pay-17-million-women-sexually-harassed	0
tweet-sno-136	Q0	vclaim-sno-syrian-rescue-organization-the-white-helmets-are-terrorists	0
tweet-sno-137	Q0	vclaim-sno-pat-robertson-notre-dame-gays	0
tweet-sno-138	Q0	vclaim-sno-prince-philip-die-99-day-year	0
tweet-sno-139	Q0	vclaim-sno-meryl-streep-fired	0
tweet-sno-143	Q0	vclaim-sno-12th-amendment-path-to-victory	0
tweet-sno-146	Q0	vclaim-sno-student-donate-college-fund-bernie	0
tweet-sno-150	Q0	vclaim-sno-congressional-swearing-quran	0
tweet-sno-152	Q0	vclaim-sno-maxine-waters-climate-change-tide-receding-photo	0
tweet-sno-153	Q0	vclaim-sno-virginia-mass-shooter-maga-hat	0
tweet-sno-154	Q0	vclaim-sno-theofficialproudboys-redirect	0
tweet-sno-155	Q0	vclaim-sno-baby-gorilla-harambe-mcharambeface	0
tweet-sno-156	Q0	vclaim-sno-atlantic-city-trump-casino-implode	0
tweet-sno-158	Q0	vclaim-sno-india-air-strike-pakistan-video	0
tweet-sno-159	Q0	vclaim-sno-nigeria-christians-muslims	0
tweet-sno-162	Q0	vclaim-sno-ilhan-omar-terrorists-photograph	0
tweet-sno-163	Q0	vclaim-sno-kamala-harris-jacob-blake-proud	0
tweet-sno-164	Q0	vclaim-sno-wild-abandon	0
tweet-sno-165	Q0	vclaim-sno-bring-your-bible-to-school-day	0
tweet-sno-166	Q0	vclaim-sno-george-soros-arrested-switzerland	0
tweet-sno-173	Q0	vclaim-sno-taco-bell-menu-change	0
tweet-sno-177	Q0	vclaim-sno-roger-stone-nixon-tattoo	0
tweet-sno-178	Q0	vclaim-sno-300000-wisconsin-voters-turned-away-due-to-voter-id-laws	0
tweet-sno-179	Q0	vclaim-sno-texas-vote-switching	0
tweet-sno-180	Q0	vclaim-sno-immigrants-measles	0
tweet-sno-182	Q0	vclaim-sno-young-black-leadership-summit-media	0
tweet-sno-183	Q0	vclaim-sno-chuck-schumer-excessive-contributions	0
tweet-sno-184	Q0	vclaim-sno-black-friday-origins	0
tweet-sno-185	Q0	vclaim-sno-sean-connery-net-worth	0
tweet-sno-186	Q0	vclaim-sno-schumer-500k-donation	0
tweet-sno-187	Q0	vclaim-sno-schumer-tweet-china-travel	0
tweet-sno-189	Q0	vclaim-sno-nancy-pelosi-voting-age	0
tweet-sno-190	Q0	vclaim-sno-mexican-supermarket-taking-donations-for-trump-border-wall	0
tweet-sno-191	Q0	vclaim-sno-nancy-pelosi-wall-violate-rights	0
tweet-sno-192	Q0	vclaim-sno-lebron-james-white-people-quote	0
tweet-sno-208	Q0	vclaim-sno-beef-tallow-in-new-5-notes	0
tweet-sno-213	Q0	vclaim-sno-rick-scott-health-care	0
tweet-sno-215	Q0	vclaim-sno-pelosi-wuhan-november	0
tweet-sno-216	Q0	vclaim-sno-steve-bannon-need-senate-confirmation-hearing-sit-nsc	0
tweet-sno-217	Q0	vclaim-sno-alexander-vindman-llod	0
tweet-sno-219	Q0	vclaim-sno-social-security-for-illegal-aliens	0
tweet-sno-220	Q0	vclaim-sno-johnson-johnson-formaldehyde	0
tweet-sno-222	Q0	vclaim-sno-al-baghdadi-released-obama	0
tweet-sno-225	Q0	vclaim-sno-national-park-trump-wines	0
tweet-sno-226	Q0	vclaim-sno-philadelphia-fans-boo-santa-claus	0
tweet-sno-232	Q0	vclaim-sno-bernie-sanders-art-heist	0
tweet-sno-233	Q0	vclaim-sno-kaitlan-collins-cnn-mansion	0
tweet-sno-235	Q0	vclaim-sno-march-2020-school-shooting	0
tweet-sno-236	Q0	vclaim-sno-obama-urges-soldiers-question-trumps-authority	0
tweet-sno-243	Q0	vclaim-sno-dave-ramsey-cashless-society	0
tweet-sno-246	Q0	vclaim-sno-ghost-voters-in-29-states	0
tweet-sno-247	Q0	vclaim-sno-star-witnesses-vs-biden-dead	0
tweet-sno-249	Q0	vclaim-sno-josh-hawley-book-amazon	0
tweet-sno-252	Q0	vclaim-sno-gwyneth-paltrow-goop-covid-advice	0
tweet-sno-256	Q0	vclaim-sno-immigrant-homicides-us	0
tweet-sno-257	Q0	vclaim-sno-obamacare-horror-story	0
tweet-sno-258	Q0	vclaim-sno-taylor-swift-abortion	0
tweet-sno-260	Q0	vclaim-sno-trump-search-result-racist-twitter	0
tweet-sno-262	Q0	vclaim-sno-wage-and-means	0
tweet-sno-265	Q0	vclaim-sno-obamacare-website-border-wall	0
tweet-sno-272	Q0	vclaim-sno-guyfi-nyc-public-booths	0
tweet-sno-274	Q0	vclaim-sno-trump-canadian-wall	0
tweet-sno-278	Q0	vclaim-sno-god-gets-an-a	0
tweet-sno-279	Q0	vclaim-sno-tommy-robinson-protest-photo	0
tweet-sno-280	Q0	vclaim-sno-italian-doctor-multiple-sclerosis	0
tweet-sno-281	Q0	vclaim-sno-nyet	0
tweet-sno-285	Q0	vclaim-sno-obama-confirms-he-will-refuse-to-leave-office	0
tweet-sno-287	Q0	vclaim-sno-iranians-arrested-mexico-border	0
tweet-sno-288	Q0	vclaim-sno-foreign-currency	0
tweet-sno-289	Q0	vclaim-sno-putin-gmo-evolution	0
tweet-sno-297	Q0	vclaim-sno-noah-biorkman	0
tweet-sno-298	Q0	vclaim-sno-kidney-transplant-social-share	0
tweet-sno-299	Q0	vclaim-sno-caravan-swastika-flag-fire	0
tweet-sno-300	Q0	vclaim-sno-2-million-bikers-to-dc	0
tweet-sno-301	Q0	vclaim-sno-have-undocumented-killed-63000-us-9-11	0
tweet-sno-308	Q0	vclaim-sno-usain-bolt-donates-earnings	0
tweet-sno-309	Q0	vclaim-sno-middle-school-kavanaugh-sign	0
tweet-sno-310	Q0	vclaim-sno-wisconsin-more-votes-than-voters	0
tweet-sno-313	Q0	vclaim-sno-daniel-cameron-mcconnell	0
tweet-sno-314	Q0	vclaim-sno-mitch-mcconnell-net-worth	0
tweet-sno-315	Q0	vclaim-sno-lebron-james-white-people-quote	0
tweet-sno-324	Q0	vclaim-sno-ted-cruz-marriott-points	0
tweet-sno-326	Q0	vclaim-sno-horse-horse	0
tweet-sno-327	Q0	vclaim-sno-kanye-banned	0
tweet-sno-328	Q0	vclaim-sno-kanye-banned	0
tweet-sno-331	Q0	vclaim-sno-liz-warren-zuckerberg-trump	0
tweet-sno-332	Q0	vclaim-sno-million-maga-nazi-banner	0
tweet-sno-334	Q0	vclaim-sno-spider-in-tampon	0
tweet-sno-335	Q0	vclaim-sno-largest-stock-drops-trump	0
tweet-sno-336	Q0	vclaim-sno-trump-jr-impeached-deplorable	0
tweet-sno-338	Q0	vclaim-sno-napo-police-boycott-nike	0
tweet-sno-340	Q0	vclaim-sno-fbi-report-kavanaugh-allegations-not-true	0
tweet-sno-341	Q0	vclaim-sno-cell-phone-functions	0
tweet-sno-343	Q0	vclaim-sno-lebron-james-white-people-quote	0
tweet-sno-346	Q0	vclaim-sno-blasey-online-photos	0
tweet-sno-347	Q0	vclaim-sno-blasey-online-photos	0
tweet-sno-348	Q0	vclaim-sno-another-man-ford-assault	0
tweet-sno-351	Q0	vclaim-sno-franklin-graham-equality-act	0
tweet-sno-354	Q0	vclaim-sno-cruz-skeptical-scalia-death	0
tweet-sno-355	Q0	vclaim-sno-are-politicians-actual-psychopaths	0
tweet-sno-356	Q0	vclaim-sno-jennifer-lawrence-911-trump	0
tweet-sno-357	Q0	vclaim-sno-keith-richards-dead-satire	0
tweet-sno-358	Q0	vclaim-sno-nike-workplace-ban	0
tweet-sno-359	Q0	vclaim-sno-national-guard-capitol-riot	0
tweet-sno-360	Q0	vclaim-sno-trump-dole-kiss-photo	0
tweet-sno-361	Q0	vclaim-sno-shelby-meijer-human-trafficking	0
tweet-sno-362	Q0	vclaim-sno-jimmy-carter-helping-poor	0
tweet-sno-363	Q0	vclaim-sno-jimmy-carter-functioning-democracy	0
tweet-sno-364	Q0	vclaim-sno-cap-and-trade-energy-bill	0
tweet-sno-366	Q0	vclaim-sno-half-human-half-lamb-born-south-africa	0
tweet-sno-368	Q0	vclaim-sno-hillary-clintons-premature-celebration	0
tweet-sno-369	Q0	vclaim-sno-chelsea-clinton-marijuana	0
tweet-sno-370	Q0	vclaim-sno-chelsea-clinton-arrest-13-year-old	0
tweet-sno-372	Q0	vclaim-sno-iowa-congressman-retweet-white-supremacist	0
tweet-sno-374	Q0	vclaim-sno-alex-trebek-net-worth	0
tweet-sno-375	Q0	vclaim-sno-meryl-streep-morgan-freeman-futures-parents	0
tweet-sno-378	Q0	vclaim-sno-ted-cruz-business-rights	0
tweet-sno-379	Q0	vclaim-sno-melania-trump-bedroom	0
tweet-sno-382	Q0	vclaim-sno-trump-obama-salary-donations	0
tweet-sno-383	Q0	vclaim-sno-lettuce-deaths-illegal-immigrants	0
tweet-sno-385	Q0	vclaim-sno-22-clinton-foundation-employees-arrested	0
tweet-sno-386	Q0	vclaim-sno-hawkeyes-childrens-hospital	0
tweet-sno-389	Q0	vclaim-sno-church-mock-trump-sign	0
tweet-sno-390	Q0	vclaim-sno-18-legally-adopt-17-year-old	0
tweet-sno-393	Q0	vclaim-sno-abby-johnson-household-voting	0
tweet-sno-394	Q0	vclaim-sno-who-is-barack-obama	0
tweet-sno-395	Q0	vclaim-sno-clinton-kerry-nominated-for-nobel-peace-prize	0
tweet-sno-397	Q0	vclaim-sno-remove-flag-muslims-offended	0
tweet-sno-398	Q0	vclaim-sno-sarah-huckabee-sanders-aunt-lydia	0
tweet-sno-399	Q0	vclaim-sno-ronald-reagan-jacket-oval-office	0
tweet-sno-400	Q0	vclaim-sno-melania-trump-heels-houston-hurricane-harvey	0
tweet-sno-403	Q0	vclaim-sno-baby-found-grenfell-tower	0
tweet-sno-404	Q0	vclaim-sno-trump-sprinklers-apartment-fire	0
tweet-sno-405	Q0	vclaim-sno-pizza-is-good-for-you	0
tweet-sno-406	Q0	vclaim-sno-mike-pence-blames-media-for-trump-controversies	0
tweet-sno-407	Q0	vclaim-sno-samuel-l-jackson-shooter-crazy-white-dude	0
tweet-sno-410	Q0	vclaim-sno-false-tube-stakes	0
tweet-sno-411	Q0	vclaim-sno-great-lakes-crossing-human-trafficking-rumor	0
tweet-sno-412	Q0	vclaim-sno-pm-justin-trudeau-burning-flag	0
tweet-sno-419	Q0	vclaim-sno-ryan-zinke-dead-elephant	0
tweet-sno-421	Q0	vclaim-sno-marines-letter-michelle-obama	0
tweet-sno-423	Q0	vclaim-sno-was-florida-school-shooter-democrat	0
tweet-sno-427	Q0	vclaim-sno-father-of-man-accused-training-school-shooters	0
tweet-sno-439	Q0	vclaim-sno-dm-deleted-syria-story	0
tweet-sno-447	Q0	vclaim-sno-hitler-start-wwiii	0
tweet-sno-448	Q0	vclaim-sno-trump-plans-second-term	0
tweet-sno-449	Q0	vclaim-sno-starbucks-roasting-facility-china	0
tweet-sno-450	Q0	vclaim-sno-free-cone-day	0
tweet-sno-454	Q0	vclaim-sno-columbus-sex-slaves	0
tweet-sno-458	Q0	vclaim-sno-planned-parenthood-abortion-quotas	0
tweet-sno-460	Q0	vclaim-sno-was-emma-gonzalez-attacking-truck	0
tweet-sno-461	Q0	vclaim-sno-liberals-hunt-conservatives-film	0
tweet-sno-462	Q0	vclaim-sno-vladimir-putin-to-sing-at-trumps-inauguration	0
tweet-sno-466	Q0	vclaim-sno-info-boors	0
tweet-sno-467	Q0	vclaim-sno-woman-record-14-kids	0
tweet-sno-468	Q0	vclaim-sno-big-nose-george-skin-shoes	0
tweet-sno-476	Q0	vclaim-sno-did-macys-pull-support-from-planned-parenthood	0
tweet-sno-479	Q0	vclaim-sno-muslim-student-protest-trump	0
tweet-sno-483	Q0	vclaim-sno-asteroid-hit-after-valentines-day	0
tweet-sno-484	Q0	vclaim-sno-nikolas-cruz-white-supremacist-group	0
tweet-sno-485	Q0	vclaim-sno-nikolas-cruz-white-supremacist-group	0
tweet-sno-486	Q0	vclaim-sno-was-florida-school-shooter-democrat	0
tweet-sno-488	Q0	vclaim-sno-trump-jr-women-rape	0
tweet-sno-489	Q0	vclaim-sno-nypd-officer-caught-raping-girl	0
tweet-sno-493	Q0	vclaim-sno-mike-pence-staffers-die	0
tweet-sno-494	Q0	vclaim-sno-north-carolina-sharia	0
tweet-sno-495	Q0	vclaim-sno-juice-jacking-real-security-issue	0
tweet-sno-497	Q0	vclaim-sno-betsy-devos-yacht-cayman	0
tweet-sno-500	Q0	vclaim-sno-pat-buchanan-said-things-were-better-in-the-50s-when-everyone-knew-their-place	0
tweet-sno-504	Q0	vclaim-sno-stray-cat-strut	0
tweet-sno-506	Q0	vclaim-sno-qanon-cooper-apology	0
tweet-sno-509	Q0	vclaim-sno-adam-sandler-trump	0
tweet-sno-514	Q0	vclaim-sno-rush-limbaugh-retire-cancer	0
tweet-sno-515	Q0	vclaim-sno-nigerian-spam	0
tweet-sno-517	Q0	vclaim-sno-email-google-plus-settlement	0
tweet-sno-519	Q0	vclaim-sno-whats-a-military-family-worth	0
tweet-sno-520	Q0	vclaim-sno-el-paso-bridge-immigrants	0
tweet-sno-521	Q0	vclaim-sno-beto-orourke-el-paso-pussycats	0
tweet-sno-524	Q0	vclaim-sno-lewis-carroll-magical-solution	0
tweet-sno-527	Q0	vclaim-sno-headless-chicken-deep-sea	0
tweet-sno-529	Q0	vclaim-sno-wi-to-eliminate-food-assistance	0
tweet-sno-530	Q0	vclaim-sno-ilhan-omars-father	0
tweet-sno-531	Q0	vclaim-sno-trump-threatens-to-skip-debates	0
tweet-sno-532	Q0	vclaim-sno-honor-guard	0
tweet-sno-537	Q0	vclaim-sno-black-mob-beats-white-man-for-voting-trump	0
tweet-sno-542	Q0	vclaim-sno-nike-alabama	0
tweet-sno-545	Q0	vclaim-sno-obamacare-decision	0
tweet-sno-549	Q0	vclaim-sno-adrian-peterson	0
tweet-sno-550	Q0	vclaim-sno-pepto-xylitol	0
tweet-sno-554	Q0	vclaim-sno-mookie-wilson-dinosaurs	0
tweet-sno-558	Q0	vclaim-sno-macauley-culkin-satanic-hollywood	0
tweet-sno-560	Q0	vclaim-sno-alabama-doug-jones-ballots	0
tweet-sno-561	Q0	vclaim-sno-ford-tariff-layoffs	0
tweet-sno-563	Q0	vclaim-sno-the-gold-and-ivory-tablecloth	0
tweet-sno-566	Q0	vclaim-sno-ben-carson-voter-fraud	0
tweet-sno-567	Q0	vclaim-sno-roger-stone-martial-law-trump	0
tweet-sno-572	Q0	vclaim-sno-veterans-border-wall	0
tweet-sno-573	Q0	vclaim-sno-donald-trump-nazi-salute	0
tweet-sno-574	Q0	vclaim-sno-aaron-rodgers-bernie-sanders	0
tweet-sno-576	Q0	vclaim-sno-star-wars-anti-trump-scene	0
tweet-sno-578	Q0	vclaim-sno-tom-brady-private-jet	0
tweet-sno-579	Q0	vclaim-sno-pink-moon	0
tweet-sno-580	Q0	vclaim-sno-pope-francis-bad-catholics	0
tweet-sno-582	Q0	vclaim-sno-what-does-koko-know-about-climate-change-nothing	0
tweet-sno-583	Q0	vclaim-sno-rnc-chairwoman-deleted-tweet	0
tweet-sno-585	Q0	vclaim-sno-lynched-oklahoma-media	0
tweet-sno-586	Q0	vclaim-sno-biden-abolish-second-amendment	0
tweet-sno-587	Q0	vclaim-sno-highway-traffic-california-wildfire	0
tweet-sno-592	Q0	vclaim-sno-leftist-activists-statue-theodore-roosevelt	0
tweet-sno-593	Q0	vclaim-sno-pink-lady	0
tweet-sno-594	Q0	vclaim-sno-elephant-painting	0
tweet-sno-600	Q0	vclaim-sno-politically-cowed	0
tweet-sno-607	Q0	vclaim-sno-jackie-robinson-anthem	0
tweet-sno-608	Q0	vclaim-sno-national-anthem-stance	0
tweet-sno-609	Q0	vclaim-sno-ben-jerrys-impeachmint-ice-cream	0
tweet-sno-610	Q0	vclaim-sno-yemen-child-bride	0
tweet-sno-611	Q0	vclaim-sno-chelsea-clinton-marijuana	0
tweet-sno-612	Q0	vclaim-sno-thomas-edisons-mom-lied-about-a-letter-expelling-her-son-from-school	0
tweet-sno-613	Q0	vclaim-sno-stephen-miller-white-power-hand-sign	0
tweet-sno-614	Q0	vclaim-sno-jack-nicklaus-endorse-trump	0
tweet-sno-615	Q0	vclaim-sno-pink-moon	0
tweet-sno-616	Q0	vclaim-sno-a-german39s-view-on-islam	0
tweet-sno-619	Q0	vclaim-sno-trump-quote-cops-roughing-up	0
tweet-sno-621	Q0	vclaim-sno-melania-trump-ban-flu-shot	0
tweet-sno-622	Q0	vclaim-sno-tax-bill-private-schools	0
tweet-sno-623	Q0	vclaim-sno-germany-allows-child-marriages	0
tweet-sno-624	Q0	vclaim-sno-clint-eastwood-net-worth	0
tweet-sno-625	Q0	vclaim-sno-blm-hate-group-beating	0
tweet-sno-626	Q0	vclaim-sno-clinton-body-chappaqua-waitress	0
tweet-sno-633	Q0	vclaim-sno-youngest-mother	0
tweet-sno-634	Q0	vclaim-sno-cat-2000-years-old	0
tweet-sno-636	Q0	vclaim-sno-fox-news-entertainment-switch	0
tweet-sno-637	Q0	vclaim-sno-cnn-and-msnbc-ratings	0
tweet-sno-638	Q0	vclaim-sno-korean-war-remains-news-coverage	0
tweet-sno-639	Q0	vclaim-sno-denis-voronenkov-paul-manafort	0
tweet-sno-640	Q0	vclaim-sno-fox-news-comey	0
tweet-sno-641	Q0	vclaim-sno-poppy-seeds-alter-drug-test-results	0
tweet-sno-643	Q0	vclaim-sno-donald-trump-brokers-deal-with-carrier-to-keep-jobs-in-america	0
tweet-sno-644	Q0	vclaim-sno-minutes-taken	0
tweet-sno-645	Q0	vclaim-sno-melania-trump-exterminate-shirt-holocaust	0
tweet-sno-648	Q0	vclaim-sno-house-fire-virginia	0
tweet-sno-649	Q0	vclaim-sno-weather-report-sweden-iraq	0
tweet-sno-650	Q0	vclaim-sno-4chan-user-prediction-las-vegas-shooting	0
tweet-sno-652	Q0	vclaim-sno-melania-hit-donald-trump-shocking-announcement	0
tweet-sno-653	Q0	vclaim-sno-change-channel-on-inauguration	0
tweet-sno-654	Q0	vclaim-sno-obama-golf-outing-with-tiger-woods	0
tweet-sno-655	Q0	vclaim-sno-cell-phone-credit	0
tweet-sno-656	Q0	vclaim-sno-allan-jones-nfl	0
tweet-sno-657	Q0	vclaim-sno-nfl-national-anthem-ban	0
tweet-sno-658	Q0	vclaim-sno-white-house-easter-cancel	0
tweet-sno-660	Q0	vclaim-sno-donald-trump-mike-pence-logo	0
tweet-sno-663	Q0	vclaim-sno-megadeth-bernie-sanders	0
tweet-sno-664	Q0	vclaim-sno-sargento-recall-fake-news	0
tweet-sno-665	Q0	vclaim-sno-hobby-lobby-ceo-slaves	0
tweet-sno-667	Q0	vclaim-sno-sweden-consent-sex	0
tweet-sno-668	Q0	vclaim-sno-satanic-temple-missouri-abortion	0
tweet-sno-670	Q0	vclaim-sno-root-beer-flavored-vape-juice	0
tweet-sno-677	Q0	vclaim-sno-did-congress-pass-bill-warrantless-searches	0
tweet-sno-680	Q0	vclaim-sno-roger-stone-nixon-tattoo	0
tweet-sno-683	Q0	vclaim-sno-national-park-service-denying-inauguration-protest-permits	0
tweet-sno-684	Q0	vclaim-sno-supreme-gesture	0
tweet-sno-690	Q0	vclaim-sno-starbucks-red-christmas-cups	0
tweet-sno-691	Q0	vclaim-sno-starbucks-defund-police	0
tweet-sno-692	Q0	vclaim-sno-tioga-hills-elementary-school-controversy	0
tweet-sno-693	Q0	vclaim-sno-bob-marley-corn-must-die	0
tweet-sno-694	Q0	vclaim-sno-fbi-seizes-3000-penises-raid-morgue-employees-home	0
tweet-sno-695	Q0	vclaim-sno-man-lock-daughter-cage-snapchat	0
tweet-sno-696	Q0	vclaim-sno-donald-trump-regretful-tweet	0
tweet-sno-697	Q0	vclaim-sno-catch-me-outside-girl-arrested	0
tweet-sno-698	Q0	vclaim-sno-chelsea-clintons-apartment-is-actually-a-hospital	0
tweet-sno-699	Q0	vclaim-sno-woman-forces-genitals-eat	0
tweet-sno-700	Q0	vclaim-sno-florida-man-genitals-alligator	0
